,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kiinteistö Oy Lippulaivan Palvelutilat,12.12.2016,
1,Y-tunnus,2731905-4,,
2,Kotipaikka,Espoo,12.12.2016,
3,Yritysmuoto,Osakeyhtiö,18.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,18.12.2015,,
6,Viimeisin rekisteröintiajankohta,06.05.2023,06.05.2023,
7,Yrityksen tiedot järjestelmässä alkaen,18.12.2015,,
8,Yrityksen tila,Rekisterissä,18.12.2015,
9,Yrityksen tilanne,Selvitystilassa,05.12.2022,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
11,Yrityksellä on edunsaajatietoja,Ei,,
12,Yhteystiedot,,30.11.2016,
13,Postiosoite,c/o Realia Management Oy  Sibeliuksenkatu 5  13100  Hämeenlinna  Suomi,,
14,Puhelin,010 228 7047,,
15,Sähköposti,juha.makipaa(a)realia.fi,,
