,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Pizza Hot Oy,26.07.2022,
1,Y-tunnus,2696867-7,,
2,Kotipaikka,Helsinki,26.07.2022,
3,Yritysmuoto,Osakeyhtiö,26.07.2022,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,26.06.2015,,
6,Viimeisin rekisteröintiajankohta,26.07.2022,26.07.2022,
7,Yrityksen tiedot järjestelmässä alkaen,26.06.2015,,
8,Yrityksen tila,Rekisterissä,26.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,28.04.2022,
12,Postiosoite,Kontulankaari 1a  00940  Helsinki  Suomi,,
13,Käyntiosoite,Kontulankaari 1a  00940  Helsinki  Suomi,,
14,Puhelin,"0505534855, 0442933129",,
15,Sähköposti,antaresresturant(a)gmail.com,,
16,Www,http://antaresrestaurant.fi,,
