,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kirpputori Tahtoset Oy,10.03.2015,
1,Y-tunnus,2678140-7,,
2,Kotipaikka,Rauma,10.03.2015,
3,Yritysmuoto,Osakeyhtiö,10.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,10.03.2015,,
6,Viimeisin rekisteröintiajankohta,13.05.2022,13.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,10.03.2015,,
8,Yrityksen tila,Rekisterissä,10.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,24.06.2020,
11,Yhteystiedot,,24.02.2015,
12,Postiosoite,Hakunintie 10  26100  Rauma  Suomi,,
13,Käyntiosoite,Hakunintie 10  26100  Rauma  Suomi,,
14,Puhelin,044 780 0087,,
