,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Sokerilinnan Tontit Oy,03.05.2016,
1,Y-tunnus,2725161-9,,
2,Kotipaikka,Espoo,03.05.2016,
3,Yritysmuoto,Osakeyhtiö,23.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,23.11.2015,,
6,Viimeisin rekisteröintiajankohta,17.05.2022,17.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,23.11.2015,,
8,Yrityksen tila,Rekisterissä,23.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,16.04.2018,
12,Postiosoite,c/o Ilmarinen  00018  Ilmarinen  Suomi,,
13,Käyntiosoite,c/o Ilmarinen  Porkkalankatu 1  00180  Helsinki  Suomi,,
14,Puhelin,01028411,,
