,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Barcelona Invest Oy,16.04.2015,
1,Y-tunnus,2685768-6,,
2,Kotipaikka,Helsinki,16.04.2015,
3,Yritysmuoto,Osakeyhtiö,16.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,16.04.2015,,
6,Viimeisin rekisteröintiajankohta,01.12.2022,01.12.2022,
7,Yrityksen tiedot järjestelmässä alkaen,16.04.2015,,
8,Yrityksen tila,Rekisterissä,16.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,25.08.2021,
11,Yhteystiedot,,10.04.2015,
12,Postiosoite,Pursimiehenkatu 1 A 1  00120  Helsinki  Suomi,,
13,Käyntiosoite,Pursimiehenkatu 1 A 1  00120  Helsinki  Suomi,,
14,Puhelin,+358207558804,,
15,Sähköposti,office(a)confidocapital.com,,
