,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Antila Entertainment Oy,18.02.2015,
1,Y-tunnus,2674983-7,,
2,Kotipaikka,Kankaanpää,18.02.2015,
3,Yritysmuoto,Osakeyhtiö,18.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,18.02.2015,,
6,Viimeisin rekisteröintiajankohta,10.03.2023,10.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,18.02.2015,,
8,Yrityksen tila,Rekisterissä,18.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,20.12.2019,
11,Yhteystiedot,,08.12.2021,
12,Postiosoite,c/o Antila Entertaiment Oy  Töölönkatu 28 A 1  00260  Helsinki  Suomi,,
13,Käyntiosoite,c/o Antila Entertainment OY  Töölönkatu 28 A 1  00260  Helsinki  Suomi,,
14,Puhelin,040-5472997,,
