,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Renku Oy,11.02.2015,
1,Y-tunnus,2673098-4,,
2,Kotipaikka,Helsinki,11.02.2015,
3,Yritysmuoto,Osakeyhtiö,11.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,11.02.2015,,
6,Viimeisin rekisteröintiajankohta,26.11.2022,26.11.2022,
7,Yrityksen tiedot järjestelmässä alkaen,11.02.2015,,
8,Yrityksen tila,Rekisterissä,11.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,08.12.2020,
11,Yhteystiedot,,26.11.2020,
12,Postiosoite,Rattitie 28  00770  Helsinki  Suomi,,
13,Käyntiosoite,Rattitie 28  00770  Helsinki  Suomi,,
