,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Mindsup Oy,14.09.2015,
1,Y-tunnus,2709251-5,,
2,Kotipaikka,Espoo,14.09.2015,
3,Yritysmuoto,Osakeyhtiö,14.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,14.09.2015,,
6,Viimeisin rekisteröintiajankohta,16.03.2023,16.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,14.09.2015,,
8,Yrityksen tila,Rekisterissä,14.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,31.03.2022,
11,Yhteystiedot,,20.06.2019,
12,Postiosoite,Tekniikkatie 2  02150  Espoo  Suomi,,
13,Käyntiosoite,Tekniikantie 2  02150  Espoo  Suomi,,
14,Puhelin,"+358400415946, +358400415946",,
15,Sähköposti,info(a)ihf.fi,,
16,Www,http://www.ihf.fi,,
