,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Aurora Service Tours Oy,24.06.2015,
1,Y-tunnus,2696568-7,,
2,Kotipaikka,Utsjoki,24.06.2015,
3,Yritysmuoto,Osakeyhtiö,24.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,24.06.2015,,
6,Viimeisin rekisteröintiajankohta,28.01.2023,28.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,24.06.2015,,
8,Yrityksen tila,Rekisterissä,24.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,03.04.2020,
11,Yhteystiedot,,15.04.2016,
12,Postiosoite,Rievanradnu 5 C 7  99980  Utsjoki  Suomi,,
13,Puhelin,"0407263534, 0407263557",,
14,Sähköposti,tours(a)aurora-service.eu,,
15,Www,http://tours.aurora-service.eu/,,
