,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Paco International Oy,25.02.2015,
1,Y-tunnus,2676435-9,,
2,Kotipaikka,Tampere,25.02.2015,
3,Yritysmuoto,Osakeyhtiö,25.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,25.02.2015,,
6,Viimeisin rekisteröintiajankohta,23.06.2022,23.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,25.02.2015,,
8,Yrityksen tila,Rekisterissä,25.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,17.02.2015,
12,Postiosoite,Suomensaarenkatu 4 A 3  33410  Tampere  Suomi,,
13,Käyntiosoite,Suomensaarenkatu 4 A 3  33410  Tampere  Suomi,,
