,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,SM Baltic Oy,06.07.2017,
1,Y-tunnus,2700125-7,,
2,Kotipaikka,Turku,06.07.2017,
3,Yritysmuoto,Osakeyhtiö,21.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,21.09.2015,,
6,Viimeisin rekisteröintiajankohta,11.06.2021,11.06.2021,
7,Yrityksen tiedot järjestelmässä alkaen,21.09.2015,,
8,Yrityksen tila,Rekisterissä,21.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,25.03.2020,
11,Yhteystiedot,,20.08.2021,
12,Postiosoite,Sturenkatu 26 lt. 36  00510  Helsinki  Suomi,,
13,Käyntiosoite,Sturenkatu 26 36  00510  Helsinki  Suomi,,
14,Sähköposti,info(a)srnbaltic.xyz,,
