,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,SoDressy Oy,09.05.2016,
1,Y-tunnus,2727682-4,,
2,Kotipaikka,Turku,01.01.2016,
3,Yritysmuoto,Osakeyhtiö,01.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.01.2016,,
6,Viimeisin rekisteröintiajankohta,02.03.2023,02.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,01.01.2016,,
8,Yrityksen tila,Rekisterissä,01.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,01.04.2020,
11,Yhteystiedot,,27.11.2015,
12,Postiosoite,c/o FASHIONTRADING TOMI & TONI OY  ARTTURINKATU 2 K  20200  Turku  Suomi,,
13,Käyntiosoite,c/o FASHION TRADING TOMI & TONI OY  ARTTURINKATU 2 K  20200  Turku  Suomi,,
14,Puhelin,+358400801009,,
15,Sähköposti,tomi.myohanen(a)fashiontrading.fi,,
