,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Oy SML Group Ab,11.08.2015,
1,Y-tunnus,2701968-4,,
2,Kotipaikka,Turku,11.08.2015,
3,Yritysmuoto,Osakeyhtiö,11.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,11.08.2015,,
6,Viimeisin rekisteröintiajankohta,03.02.2020,03.02.2020,
7,Yrityksen tiedot järjestelmässä alkaen,11.08.2015,,
8,Yrityksen tila,Rekisterissä,11.08.2015,
9,Yrityksen tilanne,Konkurssissa,03.02.2020,
10,Yrityksellä on yrityskiinnityksiä,Kyllä,,
11,Yrityksellä on edunsaajatietoja,Ei,,
12,Yhteystiedot,,03.12.2019,
13,Postiosoite,c/o SML Partners Oy Ab  Kalliontie 28  36220  Kangasala  Suomi,,
