,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,FORGEO Oy,17.07.2015,
1,Y-tunnus,2699714-4,,
2,Kotipaikka,Askola,17.07.2015,
3,Yritysmuoto,Osakeyhtiö,17.07.2015,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,17.07.2015,,
6,Viimeisin rekisteröintiajankohta,03.08.2022,03.08.2022,
7,Yrityksen tiedot järjestelmässä alkaen,17.07.2015,,
8,Yrityksen tila,Rekisterissä,17.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,21.04.2020,
11,Yhteystiedot,,23.05.2022,
12,Postiosoite,Kylväjäntie 4  07230  Askola  Suomi,,
13,Puhelin,+358405668337,,
14,Sähköposti,gene.attwood(a)forgeo.info,,
