,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,KK Hinaus Oy,31.03.2015,
1,Y-tunnus,2682184-3,,
2,Kotipaikka,Tohmajärvi,31.03.2015,
3,Yritysmuoto,Osakeyhtiö,31.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,31.03.2015,,
6,Lakkaamisajankohta,03.08.2021,03.08.2021,
7,Viimeisin rekisteröintiajankohta,03.08.2021,03.08.2021,
8,Yrityksen tiedot järjestelmässä alkaen,31.03.2015,,
9,Yrityksen tila,Lakannut,03.08.2021,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
