,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Hutinmäen Kone Oy,08.06.2015,
1,Y-tunnus,2693953-4,,
2,Kotipaikka,Laitila,08.06.2015,
3,Yritysmuoto,Osakeyhtiö,08.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,08.06.2015,,
6,Viimeisin rekisteröintiajankohta,20.07.2022,20.07.2022,
7,Yrityksen tiedot järjestelmässä alkaen,08.06.2015,,
8,Yrityksen tila,Rekisterissä,08.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,10.12.2019,
11,Yhteystiedot,,07.03.2022,
12,Postiosoite,Hutinmäenpolku 4  23800  Laitila  Suomi,,
13,Käyntiosoite,Hutinmäenpolku 4  23800  Laitila  Suomi,,
14,Puhelin,0400546774,,
15,Sähköposti,info(a)rantalayhtiot.fi,,
