,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,ScandinAsian Restaurants Oy,22.09.2015,
1,Y-tunnus,2712022-1,,
2,Kotipaikka,Tampere,22.09.2015,
3,Yritysmuoto,Osakeyhtiö,22.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,22.09.2015,,
6,Viimeisin rekisteröintiajankohta,26.03.2023,26.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,22.09.2015,,
8,Yrityksen tila,Rekisterissä,22.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,10.07.2020,
11,Yhteystiedot,,13.02.2019,
12,Postiosoite,Pispankatu 30  33240  Tampere  Suomi,,
