,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Banja Media Oy,04.11.2020,
1,Y-tunnus,2686620-8,,
2,Kotipaikka,Kotka,29.04.2015,
3,Yritysmuoto,Osakeyhtiö,29.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,29.04.2015,,
6,Viimeisin rekisteröintiajankohta,04.11.2020,04.11.2020,
7,Yrityksen tiedot järjestelmässä alkaen,29.04.2015,,
8,Yrityksen tila,Rekisterissä,04.11.2020,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,17.06.2020,
11,Yhteystiedot,,10.11.2022,
12,Postiosoite,Puistotie 38 as. 5  48130  Kotka  Suomi,,
13,Puhelin,0503696983,,
14,Sähköposti,info(a)banjamedia.fi,,
15,Www,http://www.banjamedia.fi,,
