,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,CLT Plant Oy,10.02.2015,
1,Y-tunnus,2672460-5,,
2,Kotipaikka,Kauhajoki,10.02.2015,
3,Yritysmuoto,Osakeyhtiö,10.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,10.02.2015,,
6,Viimeisin rekisteröintiajankohta,02.09.2022,02.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,10.02.2015,,
8,Yrityksen tila,Rekisterissä,10.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,18.06.2020,
11,Yhteystiedot,,10.08.2021,
12,Postiosoite,Enontie 2  61850  Kauhajoki As  Suomi,,
13,Käyntiosoite,Enontie 2  61850  Kauhajoki As  Suomi,,
14,Puhelin,+358405747991,,
15,Sähköposti,miikka.vainio(a)cltplant.com,,
16,Www,http://www.cltplant.com,,
