,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kilpilahden Voimalaitos Oy,11.09.2015,
1,Y-tunnus,2709525-7,,
2,Kotipaikka,Espoo,11.09.2015,
3,Yritysmuoto,Osakeyhtiö,11.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,11.09.2015,,
6,Viimeisin rekisteröintiajankohta,12.10.2022,12.10.2022,
7,Yrityksen tiedot järjestelmässä alkaen,11.09.2015,,
8,Yrityksen tila,Rekisterissä,11.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,31.12.2019,
11,Yhteystiedot,,16.06.2016,
12,Postiosoite,PL 1001  06401  Porvoo  Suomi,,
13,Käyntiosoite,Satamatie 133-16  06850  Kulloo  Suomi,,
14,Puhelin,050 458 2317,,
15,Sähköposti,info(a)kilpilahtipowerplant.com,,
16,Www,http://www.kilpilahtipowerplant.com,,
