,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kolo Design Oy,07.01.2016,
1,Y-tunnus,2732461-1,,
2,Kotipaikka,Joensuu,07.01.2016,
3,Yritysmuoto,Osakeyhtiö,07.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,07.01.2016,,
6,Viimeisin rekisteröintiajankohta,16.05.2023,16.05.2023,
7,Yrityksen tiedot järjestelmässä alkaen,07.01.2016,,
8,Yrityksen tila,Rekisterissä,07.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,25.01.2023,
11,Yhteystiedot,,06.04.2020,
12,Postiosoite,Tolvasentie 1  80130  Joensuu  Suomi,,
13,Käyntiosoite,Tolvasentie 1  80130  Joensuu  Suomi,,
14,Puhelin,0505403211,,
15,Sähköposti,jani.niemelainen(a)kolodesign.fi,,
16,Www,http://www.kolodesign.fi,,
