,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Arkkukari Kiinteistöt Oy,06.03.2015,
1,Y-tunnus,2676527-1,,
2,Kotipaikka,Lapua,24.11.2022,
3,Yritysmuoto,Osakeyhtiö,06.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,06.03.2015,,
6,Viimeisin rekisteröintiajankohta,06.12.2022,06.12.2022,
7,Yrityksen tiedot järjestelmässä alkaen,06.03.2015,,
8,Yrityksen tila,Rekisterissä,06.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,31.10.2022,
11,Yhteystiedot,,09.05.2017,
12,Postiosoite,Pesätie 10  62100  Lapua  Suomi,,
13,Puhelin,"0449756906, 0449756906",,
14,Sähköposti,info(a)arkkukari.fi,,
15,Www,http://www.arkkukari.fi,,
