,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Pajalahti Trading Oy,08.07.2015,
1,Y-tunnus,2698552-2,,
2,Kotipaikka,Helsinki,08.07.2015,
3,Yritysmuoto,Osakeyhtiö,08.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,08.07.2015,,
6,Viimeisin rekisteröintiajankohta,04.08.2022,04.08.2022,
7,Yrityksen tiedot järjestelmässä alkaen,08.07.2015,,
8,Yrityksen tila,Rekisterissä,08.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,20.05.2020,
11,Yhteystiedot,,06.12.2020,
12,Postiosoite,Jätkäsaarenkuja 16 G 297  00220  Helsinki  Suomi,,
13,Käyntiosoite,Jätkäsaarenkuja 16 G 297  00220  Helsinki  Suomi,,
14,Puhelin,"+358403590108, +358403590108",,
15,Faksi,0403590108,,
16,Sähköposti,myynti(a)pakkaa.fi,,
17,Www,http://www.pakkaa.fi,,
