,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Teematuotanto Oy,21.09.2015,
1,Y-tunnus,2710560-3,,
2,Kotipaikka,Uusikaupunki,21.09.2015,
3,Yritysmuoto,Osakeyhtiö,21.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,21.09.2015,,
6,Viimeisin rekisteröintiajankohta,30.06.2022,30.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,21.09.2015,,
8,Yrityksen tila,Rekisterissä,21.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,27.08.2019,
11,Yhteystiedot,,20.12.2021,
12,Postiosoite,Naappukuja 2 E  26660  Rauma  Suomi,,
