,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Juntunen & Koivumäki Oy,23.10.2015,
1,Y-tunnus,2716755-6,,
2,Kotipaikka,Suomussalmi,23.10.2015,
3,Yritysmuoto,Osakeyhtiö,23.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,23.10.2015,,
6,Viimeisin rekisteröintiajankohta,07.05.2022,07.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,23.10.2015,,
8,Yrityksen tila,Rekisterissä,23.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,15.01.2021,
12,Postiosoite,Jalonkaarre 1  89600  Suomussalmi  Suomi,,
13,Käyntiosoite,Jalonkaarre 1  89600  Suomussalmi  Suomi,,
