,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Grano Group Oy,31.10.2016,
1,Y-tunnus,2694473-9,,
2,Kotipaikka,Helsinki,09.06.2015,
3,Yritysmuoto,Osakeyhtiö,09.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,09.06.2015,,
6,Viimeisin rekisteröintiajankohta,21.03.2023,21.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,09.06.2015,,
8,Yrityksen tila,Rekisterissä,09.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,13.07.2020,
11,Yhteystiedot,,26.10.2017,
12,Postiosoite,Kuortaneenkatu 1  00520  Helsinki  Suomi,,
13,Puhelin,029 1800 400,,
14,Sähköposti,etunimi.sukunimi(a)grano.fi,,
15,Www,http://www.grano.fi,,
