,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Contentum Oy,13.01.2016,
1,Y-tunnus,2734991-5,,
2,Kotipaikka,Helsinki,13.01.2016,
3,Yritysmuoto,Osakeyhtiö,13.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,13.01.2016,,
6,Viimeisin rekisteröintiajankohta,13.04.2023,13.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,13.01.2016,,
8,Yrityksen tila,Rekisterissä,13.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,09.06.2020,
11,Yhteystiedot,,30.08.2016,
12,Postiosoite,Energiakuja 3  00180  Helsinki  Suomi,,
13,Käyntiosoite,Energiakuja 3  00180  Helsinki  Suomi,,
14,Puhelin,+358406481164,,
15,Sähköposti,info(a)contentum.one,,
16,Www,http://contentum.one,,
