,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Seolocation Oy,14.04.2015,
1,Y-tunnus,2682315-2,,
2,Kotipaikka,Helsinki,14.04.2015,
3,Yritysmuoto,Osakeyhtiö,14.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,14.04.2015,,
6,Viimeisin rekisteröintiajankohta,24.06.2022,24.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,14.04.2015,,
8,Yrityksen tila,Rekisterissä,14.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,26.05.2020,
11,Yhteystiedot,,06.07.2016,
12,Postiosoite,Iso Roobertinkatu 10 B 12  00120  Helsinki  Suomi,,
13,Käyntiosoite,Iso Roobertinkatu 10 B 12  00120  Helsinki  Suomi,,
