,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,LPT-Kiinteistöt Oy,05.02.2015,
1,Y-tunnus,2670031-2,,
2,Kotipaikka,Kauhajoki,05.02.2015,
3,Yritysmuoto,Osakeyhtiö,05.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,05.02.2015,,
6,Viimeisin rekisteröintiajankohta,14.10.2021,14.10.2021,
7,Yrityksen tiedot järjestelmässä alkaen,05.02.2015,,
8,Yrityksen tila,Rekisterissä,05.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,25.11.2020,
12,Postiosoite,Mäkysentie 3  61850  Kauhajoki As  Suomi,,
13,Käyntiosoite,Mäkysentie 3  61850  Kauhajoki As  Suomi,,
14,Puhelin,"06-2313800, 040-5878483",,
