,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Prada Finnish Oy,09.11.2015,
1,Y-tunnus,2722607-7,,
2,Kotipaikka,Helsinki,09.11.2015,
3,Yritysmuoto,Osakeyhtiö,09.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,09.11.2015,,
6,Lakkaamisajankohta,10.01.2020,10.01.2020,
7,Viimeisin rekisteröintiajankohta,29.01.2020,29.01.2020,
8,Yrityksen tiedot järjestelmässä alkaen,09.11.2015,,
9,Yrityksen tila,Lakannut,10.01.2020,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
