,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,VRP Keski-Suomi Oy,03.06.2015,
1,Y-tunnus,2691169-7,,
2,Kotipaikka,Jyväskylä,03.06.2015,
3,Yritysmuoto,Osakeyhtiö,03.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,03.06.2015,,
6,Viimeisin rekisteröintiajankohta,01.04.2023,01.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,03.06.2015,,
8,Yrityksen tila,Rekisterissä,03.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,21.04.2020,
11,Yhteystiedot,,01.01.2023,
12,Postiosoite,Yliopistonkatu 36  40100  Jyväskylä  Suomi,,
13,Käyntiosoite,Yliopistonkatu 36  40100  Jyväskylä  Suomi,,
14,Www,http://www.vrp.fi,,
