,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Polar boys Oy,30.07.2015,
1,Y-tunnus,2702186-4,,
2,Kotipaikka,Kittilä,30.07.2015,
3,Yritysmuoto,Osakeyhtiö,30.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,30.07.2015,,
6,Viimeisin rekisteröintiajankohta,24.05.2022,24.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,30.07.2015,,
8,Yrityksen tila,Rekisterissä,30.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,21.06.2021,
11,Yhteystiedot,,20.09.2021,
12,Postiosoite,c/o Accounteria Oy  Ahjokatu 14-16  40320  Jyväskylä  Suomi,,
13,Puhelin,0400305246,,
