,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kettu Julkaisut Oy,10.02.2015,
1,Y-tunnus,2672698-5,,
2,Kotipaikka,Lohja,10.02.2015,
3,Yritysmuoto,Osakeyhtiö,10.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,10.02.2015,,
6,Viimeisin rekisteröintiajankohta,04.03.2023,04.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,10.02.2015,,
8,Yrityksen tila,Rekisterissä,10.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,10.09.2021,
11,Yhteystiedot,,03.02.2015,
12,Postiosoite,Kievarintie 23  08700  Lohja  Suomi,,
13,Käyntiosoite,Kalkkipetteri  08700  Lohja  Suomi,,
