,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Koneurakointi Haukipuro Oy,18.12.2015,
1,Y-tunnus,2730078-3,,
2,Kotipaikka,Haapavesi,18.12.2015,
3,Yritysmuoto,Osakeyhtiö,18.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,18.12.2015,,
6,Viimeisin rekisteröintiajankohta,11.08.2022,11.08.2022,
7,Yrityksen tiedot järjestelmässä alkaen,18.12.2015,,
8,Yrityksen tila,Rekisterissä,18.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,02.07.2020,
11,Yhteystiedot,,19.08.2022,
12,Postiosoite,Harjuntie 44  86600  Haapavesi  Suomi,,
13,Käyntiosoite,Oulaistentie 584  86600  Haapavesi  Suomi,,
