,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Shareit.fi Oy,17.07.2015,
1,Y-tunnus,2699117-2,,
2,Kotipaikka,Helsinki,17.07.2015,
3,Yritysmuoto,Osakeyhtiö,17.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,17.07.2015,,
6,Viimeisin rekisteröintiajankohta,25.08.2021,25.08.2021,
7,Yrityksen tiedot järjestelmässä alkaen,17.07.2015,,
8,Yrityksen tila,Rekisterissä,17.07.2015,
9,Yrityksen tilanne,Selvitystilassa,25.08.2021,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
11,Yrityksellä on edunsaajatietoja,Ei,,
12,Yhteystiedot,,02.11.2020,
13,Postiosoite,c/o Blox Car  Albertinkatu 21 D 20  00120  Helsinki  Suomi,,
14,Puhelin,0407000622,,
15,Sähköposti,kaius(a)shareit.fi,,
16,Www,http://www.shareit.fi,,
