,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Putkityö Rentola Oy,21.01.2015,
1,Y-tunnus,2664346-9,,
2,Kotipaikka,Uurainen,21.01.2015,
3,Yritysmuoto,Osakeyhtiö,21.01.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,21.01.2015,,
6,Viimeisin rekisteröintiajankohta,25.07.2022,25.07.2022,
7,Yrityksen tiedot järjestelmässä alkaen,21.01.2015,,
8,Yrityksen tila,Rekisterissä,21.01.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,29.05.2020,
11,Yhteystiedot,,15.04.2015,
12,Postiosoite,Hiirolantie 15  41210  Jokihaara  Suomi,,
13,Käyntiosoite,Hiirolantie 15  41210  Jokihaara  Suomi,,
14,Puhelin,0407717947,,
15,Sähköposti,putkityo.rentola(a)gmail.com,,
