,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Ostayritys Suomi Oy,04.02.2015,
1,Y-tunnus,2664122-8,,
2,Kotipaikka,Oulu,04.02.2015,
3,Yritysmuoto,Osakeyhtiö,04.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,04.02.2015,,
6,Viimeisin rekisteröintiajankohta,27.08.2022,27.08.2022,
7,Yrityksen tiedot järjestelmässä alkaen,04.02.2015,,
8,Yrityksen tila,Rekisterissä,04.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,17.11.2017,
12,Postiosoite,Kasarmintie 23  90130  Oulu  Suomi,,
13,Käyntiosoite,Kasarmintie 23  90130  Oulu  Suomi,,
14,Puhelin,+358 45 6721414,,
15,Sähköposti,info(a)sijoittajapro.fi,,
16,Www,http://www.sijoittajapro.fi/corporatefinance/,,
