,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kiinteistö Oy Kokkolan Aktiivikorttelin Parkki,10.02.2015,
1,Y-tunnus,2668508-7,,
2,Kotipaikka,Kokkola,10.02.2015,
3,Yritysmuoto,Osakeyhtiö,10.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,10.02.2015,,
6,Viimeisin rekisteröintiajankohta,04.03.2023,04.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,10.02.2015,,
8,Yrityksen tila,Rekisterissä,10.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,11.05.2021,
12,Postiosoite,c/o Realia Services Oy  Rantakatu 14  67100  Kokkola  Suomi,,
13,Käyntiosoite,c/o Realia Services Oy  Rantakatu 14  67100  Kokkola  Suomi,,
14,Puhelin,0102288130,,
15,Sähköposti,osakesiirrot(a)realia.fi,,
16,Www,http://www.realiaisannointi.fi,,
