,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,RH-Lattia Oy,03.09.2015,
1,Y-tunnus,2705623-1,,
2,Kotipaikka,Lempäälä,03.09.2015,
3,Yritysmuoto,Osakeyhtiö,03.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,03.09.2015,,
6,Viimeisin rekisteröintiajankohta,10.10.2022,10.10.2022,
7,Yrityksen tiedot järjestelmässä alkaen,03.09.2015,,
8,Yrityksen tila,Rekisterissä,03.09.2015,
9,Yrityksen tilanne,Konkurssissa,02.09.2019,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
11,Yrityksellä on edunsaajatietoja,Ei,,
12,Yhteystiedot,,20.08.2015,
13,Postiosoite,Typyntie 2  37530  Lempäälä  Suomi,,
14,Puhelin,0445800257,,
