,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Don & Branco Oy,04.05.2015,
1,Y-tunnus,2685922-7,,
2,Kotipaikka,Helsinki,04.05.2015,
3,Yritysmuoto,Osakeyhtiö,04.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,04.05.2015,,
6,Viimeisin rekisteröintiajankohta,07.05.2022,07.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,04.05.2015,,
8,Yrityksen tila,Rekisterissä,04.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,12.12.2019,
11,Yhteystiedot,,01.07.2018,
12,Postiosoite,Bulevardi 46  00120  Helsinki  Suomi,,
13,Käyntiosoite,Bulevardi 46  00120  Helsinki  Suomi,,
14,Www,http://www.donbranco.fi,,
