,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Rakennuttajatoimisto Corro Oy,02.10.2015,
1,Y-tunnus,2713876-3,,
2,Kotipaikka,Kerava,02.10.2015,
3,Yritysmuoto,Osakeyhtiö,02.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,02.10.2015,,
6,Viimeisin rekisteröintiajankohta,16.02.2023,16.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,02.10.2015,,
8,Yrityksen tila,Rekisterissä,02.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,28.06.2022,
11,Yhteystiedot,,29.03.2019,
12,Postiosoite,Franzéninkatu 5 E 3  00500  Helsinki  Suomi,,
13,Käyntiosoite,Franzéninkatu 5 E 3  00500  Helsinki  Suomi,,
14,Puhelin,"0400-550 910, 045-657 8005",,
15,Sähköposti,kysy(a)corro.fi,,
16,Www,http://www.corro.fi,,
