,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Stara Media Online Oy,13.01.2016,
1,Y-tunnus,2733871-4,,
2,Kotipaikka,Lempäälä,13.01.2016,
3,Yritysmuoto,Osakeyhtiö,13.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,13.01.2016,,
6,Viimeisin rekisteröintiajankohta,17.06.2022,17.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,13.01.2016,,
8,Yrityksen tila,Rekisterissä,13.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,10.12.2020,
11,Yhteystiedot,,30.12.2015,
12,Postiosoite,Välimäenranta 12  33880  Lempäälä  Suomi,,
13,Puhelin,0500660869,,
14,Sähköposti,stara(a)stara.fi,,
15,Www,http://www.stara.fi,,
