,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Rotcal Oy,31.01.2016,
1,Y-tunnus,2699405-8,,
2,Kotipaikka,Helsinki,31.01.2016,
3,Yritysmuoto,Osakeyhtiö,31.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,31.01.2016,,
6,Viimeisin rekisteröintiajankohta,12.08.2022,12.08.2022,
7,Yrityksen tiedot järjestelmässä alkaen,31.01.2016,,
8,Yrityksen tila,Rekisterissä,31.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,29.10.2019,
11,Yhteystiedot,,27.11.2020,
12,Postiosoite,c/o Rotcal Oy  Mechelininkatu 32 B 8  00260  Helsinki  Suomi,,
