,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Deitti.net Oy,03.02.2015,
1,Y-tunnus,2664590-7,,
2,Kotipaikka,Helsinki,03.02.2015,
3,Yritysmuoto,Osakeyhtiö,03.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,03.02.2015,,
6,Viimeisin rekisteröintiajankohta,12.06.2021,12.06.2021,
7,Yrityksen tiedot järjestelmässä alkaen,03.02.2015,,
8,Yrityksen tila,Rekisterissä,03.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,25.05.2020,
11,Yhteystiedot,,28.08.2017,
12,Postiosoite,Kuortaneenkatu 1  00520  Helsinki  Suomi,,
13,Käyntiosoite,Kuortaneenkatu 1  00520  Helsinki  Suomi,,
14,Puhelin,0207 430780,,
15,Sähköposti,asiakaspalvelu(a)deitti.net,,
16,Www,http://www.deitti.net,,
