,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Parhelia Oy,14.09.2015,
1,Y-tunnus,2710533-9,,
2,Kotipaikka,Kangasala,14.09.2015,
3,Yritysmuoto,Osakeyhtiö,14.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,14.09.2015,,
6,Viimeisin rekisteröintiajankohta,30.04.2022,30.04.2022,
7,Yrityksen tiedot järjestelmässä alkaen,14.09.2015,,
8,Yrityksen tila,Rekisterissä,14.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,11.02.2020,
11,Yhteystiedot,,10.09.2015,
12,Postiosoite,Kisarannantie 138  36270  Kangasala  Suomi,,
13,Käyntiosoite,Kisarannantie 138  36270  Kangasala  Suomi,,
14,Www,http://www.parhelia.fi,,
