,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,MTP yhtiöt Oy,26.06.2015,
1,Y-tunnus,2696809-5,,
2,Kotipaikka,Kangasala,26.06.2015,
3,Yritysmuoto,Osakeyhtiö,26.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,26.06.2015,,
6,Viimeisin rekisteröintiajankohta,05.08.2022,05.08.2022,
7,Yrityksen tiedot järjestelmässä alkaen,26.06.2015,,
8,Yrityksen tila,Rekisterissä,26.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,26.03.2020,
11,Yhteystiedot,,16.06.2015,
12,Postiosoite,Aakkulantie 56  36200  Kangasala  Suomi,,
13,Käyntiosoite,Aakkulantie 56  36200  Kangasala  Suomi,,
14,Puhelin,0400-959352,,
15,Sähköposti,miika.parkkonen(a)kaapelipojat.fi,,
