,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Gurumedia Oy,04.05.2015,
1,Y-tunnus,2688672-7,,
2,Kotipaikka,Tampere,04.05.2015,
3,Yritysmuoto,Osakeyhtiö,04.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,04.05.2015,,
6,Viimeisin rekisteröintiajankohta,11.10.2022,11.10.2022,
7,Yrityksen tiedot järjestelmässä alkaen,04.05.2015,,
8,Yrityksen tila,Rekisterissä,04.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,20.05.2020,
11,Yhteystiedot,,29.04.2015,
12,Postiosoite,Kyllikinraitti 6 D 49  33500  Tampere  Suomi,,
13,Puhelin,0503502690,,
14,Sähköposti,gurumedia(a)gurumedia.fi,,
15,Www,http://www.gurumedia.fi,,
