,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Blandus Oy,17.04.2015,
1,Y-tunnus,2683055-5,,
2,Kotipaikka,Helsinki,17.04.2015,
3,Yritysmuoto,Osakeyhtiö,17.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,17.04.2015,,
6,Viimeisin rekisteröintiajankohta,15.04.2022,15.04.2022,
7,Yrityksen tiedot järjestelmässä alkaen,17.04.2015,,
8,Yrityksen tila,Rekisterissä,17.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,25.01.2016,
12,Postiosoite,Iso Roobertinkatu 41  00120  Helsinki  Suomi,,
13,Käyntiosoite,Iso Roobertinkatu 41  00120  Helsinki  Suomi,,
14,Puhelin,0500-456978,,
15,Sähköposti,kari(a)blandus.fi,,
