,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Mint & More Creative Oy,19.05.2015,
1,Y-tunnus,2690729-2,,
2,Kotipaikka,Helsinki,19.05.2015,
3,Yritysmuoto,Osakeyhtiö,19.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,19.05.2015,,
6,Viimeisin rekisteröintiajankohta,10.02.2023,10.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,19.05.2015,,
8,Yrityksen tila,Rekisterissä,19.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,27.02.2020,
11,Yhteystiedot,,24.05.2019,
12,Postiosoite,Urheilukatu 36 A 12  00250  Helsinki  Suomi,,
13,Käyntiosoite,Yrjönkatu 21 C 22 b  00100  Helsinki  Suomi,,
14,Puhelin,"+358405364416, +358405364416",,
15,Sähköposti,hello(a)mintmore.fi,,
16,Www,http://www.mintmore.fi,,
