,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Chocosis Oy,30.01.2015,
1,Y-tunnus,2665489-7,,
2,Kotipaikka,Tampere,30.01.2015,
3,Yritysmuoto,Osakeyhtiö,30.01.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,30.01.2015,,
6,Viimeisin rekisteröintiajankohta,10.08.2022,10.08.2022,
7,Yrityksen tiedot järjestelmässä alkaen,30.01.2015,,
8,Yrityksen tila,Rekisterissä,30.01.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,07.02.2022,
11,Yhteystiedot,,12.01.2015,
12,Postiosoite,Kuninkaankatu 4  33210  Tampere  Suomi,,
13,Käyntiosoite,Kuninkaankatu 4  33210  Tampere  Suomi,,
14,Puhelin,0405681797,,
15,Sähköposti,ulla.tuori(a)kolumbus.fi,,
16,Www,http://www.suklaapuoti.fi,,
