,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Boogy Productions Oy,08.05.2015,
1,Y-tunnus,2688850-3,,
2,Kotipaikka,Helsinki,08.05.2015,
3,Yritysmuoto,Osakeyhtiö,08.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,08.05.2015,,
6,Viimeisin rekisteröintiajankohta,04.06.2022,04.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,08.05.2015,,
8,Yrityksen tila,Rekisterissä,08.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,26.07.2019,
11,Yhteystiedot,,19.05.2020,
12,Postiosoite,Haapaniemenkatu 7-9 B 22  00530  Helsinki  Suomi,,
13,Käyntiosoite,Haapaniemenkatu 7-9 B  00530  Helsinki  Suomi,,
14,Puhelin,0405448582,,
15,Sähköposti,severi(a)boogy.fi,,
16,Www,http://www.boogy.fi,,
